id,highway,name,oneway,lit,lanes,maxspeed,railway,boundary,access,natural,barrier,tunnel,bridge,incline,waterway,busway,toll
304943930,residential,,yes,,,,,,,,,,,,,,
304943997,residential,,yes,,,,,,,,,,,,,,
304943998,residential,,yes,,,,,,,,,,,,,,
304943999,residential,,,,,,,,,,,,,,,,
304946996,residential,,yes,,,,,,,,,,,,,,
304947869,tertiary,,no,,,,,,,,,,,,,,
304947870,residential,,yes,,,,,,,,,,,,,,
304949183,secondary,,yes,,,,,,,,,,,,,,
304949185,secondary,,yes,,,,,,,,,,,,,,
304949186,tertiary,,no,,,,,,,,,,,,,,
304949514,secondary,,no,,,,,,,,,,,,,,
304949515,secondary,,yes,,,,,,,,,,,,,,
304949516,secondary,,yes,,,,,,,,,,,,,,
304950207,secondary,,yes,,,,,,,,,,,,,,
304950208,tertiary,,yes,,,,,,,,,,,,,,
304953074,secondary,,no,,,,,,,,,,,,,,
304954062,secondary,,no,,,,,,,,,,,,,,
304954063,tertiary,,no,,,,,,,,,,,,,,
304954238,residential,,,,,,,,,,,,,,,,
304956013,residential,,no,,,,,,,,,,,,,,
304956014,residential,,yes,,,,,,,,,,,,,,
304956191,residential,,yes,,,,,,,,,,,,,,
304956192,residential,,,,,,,,,,,,,,,,
304956468,residential,,,,,,,administrative,,,,,,,,,
304956469,residential,,,,,,,administrative,,,,,,,,,
304956470,footway,,,,,,,,,,,,,,,,
304956471,residential,,,,,,,,,,,,,,,,
304956472,residential,,,,,,,administrative,,,,,,,,,
304956473,residential,,,,,,,administrative,,,,,,,,,
304957732,tertiary,,no,,,,,,,,,,,,,,
304957733,residential,,no,,,,,,,,,,,,,,
304957734,tertiary,,no,,,,,,,,,,,,,,
305009793,residential,,yes,,,,,,,,,,,,,,
305009794,residential,,yes,,,,,,,,,,,,,,
305119797,tertiary,,no,,,,,,,,,,,,,,
305119798,secondary,,yes,,,,,,,,,,,,,,
305119799,secondary,,yes,,,,,,,,,,,,,,
305119800,tertiary_link,,yes,,,,,,,,,,,,,,
305123581,tertiary,,no,,,,,,,,,,,,,,
305125816,residential,,yes,,,,,,,,,,,,,,
305144303,,,,,,,,,,,,yes,,,stream,,
305144304,,,,,,,,,,,,,,,stream,,
305174676,secondary,,no,,,,,,,,,,,,,,
305175034,secondary,,yes,,,50,,,,,,,,,,,
305178832,secondary,,no,,,,,,,,,,,,,,
305179071,tertiary,,yes,,,,,,,,,,,,,,
305189227,secondary,,yes,,,,,,,,,,,,,,
305219568,tertiary,,yes,,,,,,,,,,,,,,
305220106,tertiary_link,,yes,,,,,,,,,,,,,,
305221709,secondary,,yes,,,50,,,,,,,,,,,
305223719,tertiary,,yes,,,,,,,,,,,,,,
305223745,tertiary,,yes,,,,,,,,,,,,,,
305227857,tertiary,,yes,,,,,,,,,,,,,,
305227858,residential,,yes,,,,,,,,,,,,,,
305400324,residential,,yes,,,,,,,,,,,,,,
305401312,residential,,no,,,,,,,,,,,,,,
305401972,residential,,yes,,,,,,,,,,,,,,
305450529,secondary,,yes,,,,,,,,,,,,,,
305450532,residential,,yes,,,,,,,,,,,,,,
305550128,residential,,,,,,,,,,,,,,,,
305580649,tertiary,,yes,,,,,,,,,,,,,,
305580650,tertiary,,yes,,,,,,,,,,,,,,
305585772,secondary,,yes,,,,,,,,,,,,,,
305647818,footway,,,,,,,,,,,,,,,,
305647819,footway,,,,,,,,,,,,,,,,
305647820,footway,,,,,,,,,,,,,,,,
305647821,footway,,,,,,,,,,,,,,,,
305734861,residential,,yes,,,,,,,,,,,,,,
305748768,tertiary,,no,,,,,,,,,,,,,,
305858256,residential,,,,,,,,,,,,,,,,
305858258,residential,,,,,,,,,,,,,,,,
305880043,tertiary,,yes,,,,,,,,,,,,,,
305880044,secondary,,yes,,,50,,,,,,,,,,,
306017317,residential,,,,,,,,,,,,,,,,
306017318,residential,,yes,,,,,,,,,,,,,,
306017319,residential,,,,,,,,,,,,,,,,
306017578,footway,,,yes,,,,,,,,,,,,,
306017579,footway,,,yes,,,,,,,,,,,,,
306125043,residential,,no,,,,,,,,,,,,,,
306125044,tertiary,,yes,,,,,,,,,,,,,,
306141725,primary_link,,yes,,,,,,,,,,,,,,
306209197,cycleway,,,,,,,,,,,,,,,,
306247556,service,,,,,,,,,,,,,,,,
306249835,residential,,yes,,,,,,,,,,,,,,
306254082,secondary,,yes,,,,,,,,,,,,,,
306254083,secondary,,yes,,,,,,,,,,,,,,
306254111,secondary,,no,,,,,,,,,,,,,,
306254345,secondary,,yes,,,,,,,,,,,,,,
306254773,secondary,,yes,,,,,,,,,,,,,,
306255346,secondary,,yes,yes,3,50,,,,,,,,,,,
306255347,secondary,,yes,yes,2,,,,,,,,yes,,,,
306255348,residential,,yes,,,,,,,,,,,,,,
306262896,service,,,,,,,,,,,,,,,,
306262897,service,,,,,,,,,,,,,,,,
306262898,service,,,,,,,,,,,,,,,,
306272560,secondary,,yes,,,,,,,,,,,,,,
306378698,residential,,,,,,,,,,,,,,,,
306379255,residential,,,,,,,,,,,,,,,,
306424042,secondary,,yes,yes,2,,,,,,,,,,,,
306426988,tertiary,,no,,,,,,,,,,,,,,
306481147,footway,,,,,,,,,,,,,,,,
306701925,service,,,,,,,,,,,,,,,,
306701926,service,,,,,,,,,,,,,,,,
306701927,service,,,,,,,,,,,,,,,,
306701928,service,,,,,,,,,,,,,,,,
306840626,tertiary,,no,,,,,,,,,,,,,,
306840627,tertiary,,no,,,,,,,,,,,,,,
306997980,residential,,yes,,,,,,,,,,,,,,
307012554,tertiary,,no,,,,,,,,,,,,,,
307031183,residential,,no,,,,,,,,,,,,,,
307031184,residential,,no,,,,,,,,,,,,,,
307064775,secondary,,no,,,,,,,,,,,,,,
307064776,secondary,,no,,,,,,,,,,,,,,
307064777,secondary,,yes,,,,,,,,,,,,,,
307064778,tertiary,,yes,,,,,,,,,,,,,,
307178757,residential,,no,,,,,,,,,,,,,,
307258540,tertiary,,yes,,,,,,,,,,,,,,
307330778,residential,,yes,,,,,,,,,,,,,,
307330779,secondary,,yes,,,,,,,,,,,,,,
307330780,primary_link,,yes,yes,,,,,,,,,,,,,
307407776,pedestrian,,,,,,,,,,,,,,,,
307688946,footway,,,,,,,,,,,,,,,,
307734996,tertiary,,yes,,,,,,,,,,,,,,
307734997,tertiary,,yes,,,,,,,,,,,,,,
307735555,pedestrian,,,,,,,,,,,,,,,,
307952624,,,,,,,,,,,,,,,,,
308262388,residential,,yes,,,,,,,,,,,,,,
308340385,tertiary,,yes,,,,,,,,,,,,,,
308416072,residential,,yes,,,,,,,,,,,,,,
308570953,residential,,,,,,,,,,,,,,,,
308574674,footway,,,,,,,,,,,,yes,,,,
308574675,path,,,,,,,,,,,,,,,,
308867423,,,,,,,,,,,,,,,,,
309038286,tertiary,,yes,yes,,,,,,,,,,,,,
309192137,service,,,,,,,,,,,,,,,,
309269227,residential,,yes,,,,,,,,,,,,,,
309363972,primary,,yes,yes,3,70,,,,,,,,,,,
309520693,secondary,,yes,yes,,,,,,,,,,,,,
309568144,secondary,,yes,yes,,50,,,,,,,,,,,
309568145,secondary,,yes,yes,,50,,,,,,,,,,,
309568146,secondary,,no,yes,,50,,,,,,,,,,,
309608316,secondary,,no,,,,,,,,,,,,,,
309893574,,,,,,,,,,,,,,,,,
310329304,residential,,yes,,,,,,,,,,,,,,
310329305,secondary,,yes,,,,,,,,,,,,,,
310329306,tertiary,,yes,,,,,,,,,,,,,,
310329307,secondary_link,,yes,,,,,,,,,,,,,,
310329308,tertiary,,yes,,,,,,,,,,,,,,
310330511,tertiary,,no,,,,,,,,,,,,,,
310488028,,,,,,,,,,,,,,,,,
310763652,pedestrian,,,,,,,,,,,,,,,,
310765120,tertiary,,yes,,,,,,,,,,,,,,
310790356,primary,,yes,yes,,50,,,,,,,,,,,
310864827,residential,,,,,,,,,,,,,,,,
310982845,tertiary,,no,,,,,,,,,,,,,,
311218055,tertiary,,no,,,,,,,,,,,,,,
311408820,secondary,,yes,yes,,,,,,,,,,,,opposite_lane,
311408821,footway,,,,,,,,,,,,,,,,
311412960,residential,,,,,,,,,,,,,,,,
311430656,secondary,,yes,,,,,,,,,,,,,,
311430657,secondary,,yes,,,,,,,,,,,,,,
311430722,residential,,,,,,,,,,,,,,,,
311440045,secondary,,yes,,,,,,,,,,,,,,
311444086,residential,,yes,,,,,,,,,,,,,,
311453391,secondary,,yes,yes,,,,,,,,,,,,,
311725058,secondary,,yes,yes,,50,,,,,,,,,,,
311725059,secondary,,yes,,,,,,,,,,,,,,
311725109,secondary,,yes,yes,,50,,,,,,,,,,,
311726598,secondary,,yes,yes,,50,,,,,,,,,,,
311787510,secondary,,no,yes,,50,,,,,,,,,,,
311795501,residential,,yes,,,,,,,,,,,,,,
311872795,secondary,,yes,yes,,,,,,,,,,,,,
311971750,tertiary,,no,,,,,,,,,,,,,,
311971751,residential,,yes,,,,,,,,,,,,,,
311971752,residential,,yes,,,,,,,,,,,,,,
311971753,tertiary,,yes,,,,,,,,,,,,,,
311973098,tertiary_link,,yes,,,,,,,,,,,,,,
311973099,tertiary,,yes,,,,,,,,,,,,,,
311973100,tertiary,,yes,,,,,,,,,,,,,,
311973922,tertiary,,yes,,,,,,,,,,,,,,
311974162,tertiary,,yes,,,,,,,,,,,,,,
311977932,,,,,,,,administrative,,,,,,,,,
312157425,service,,yes,,,,,,,,,,,,,,
312157426,service,,yes,,,,,,,,,,,,,,
312406133,primary_link,,yes,yes,2,,,,,,,,,,,,
312722308,residential,,,,,,,,,,,,,,,,
312722309,steps,,,,,,,,,,,,,,,,
312722310,residential,,,,,,,,,,,,,,,,
312722366,steps,,,,,,,,,,,,,,,,
312722514,residential,,,,,,,,,,,,,,,,
312722582,residential,,no,,,,,,,,,,,,,,
312722711,residential,,,,,,,,,,,,,,,,
312724388,residential,,yes,,,,,,,,,,,,,,
312724934,secondary,,yes,yes,,50,,,,,,,,,,,
312724935,tertiary,,yes,yes,,,,,,,,,,,,,
312738745,secondary,,no,yes,,50,,,,,,,,,,,
312815132,residential,,yes,,,,,,,,,,,,,,
312815133,tertiary,,yes,,,,,,,,,,,,,,
312815134,tertiary,,yes,,,,,,,,,,,,,,
312817562,tertiary,,yes,,,,,,,,,,,,,,
312817563,tertiary,,yes,,,,,,,,,,,,,,
312820731,residential,,yes,,,,,,,,,,,,,,
312820732,residential,,yes,,,,,,,,,,,,,,
312821044,steps,,no,,,,,,,,,,,,,,
312821045,residential,,no,,,,,,,,,,,,,,
312821046,residential,,yes,,,,,,,,,,,,,,
312821471,residential,,yes,,,,,,,,,,,,,,
312821472,residential,,no,,,,,,,,,,,,,,
312821952,steps,,no,,,,,,,,,,,,,,
312932005,residential,,,,,,,,,,,,,,,,
312932521,residential,,,,,,,,,,,,,,,,
312932522,track,,,,,,,,,,,,,,,,
312933148,steps,,,,,,,,,,,,,,,,
312933149,footway,,,,,,,,,,,,,,,,
312933150,steps,,,,,,,,,,,,,,,,
312933151,footway,,,,,,,,,,,,,,,,
312933152,footway,,,,,,,,,,,,yes,,,,
312943046,residential,,yes,,,,,,,,,,,,,,
312943048,residential,,yes,,,,,,,,,,,,,,
312970014,,,,,,,,administrative,,,,,,,river,,
312970015,,,,,,,,administrative,,,,,,,river,,
312970016,,,,,,,,administrative,,,,yes,,,river,,
312970017,,,,,,,,administrative,,,,yes,,,river,,
312970018,,,,,,,,administrative,,,,,,,river,,
312974765,tertiary,,no,,,,,,,,,,,,,,
312974766,pedestrian,,,,,,,,,,,,,,,,
312974767,footway,,,,,,,,,,,,,,,,
312974768,steps,,,,,,,,,,,,,,,,
313074868,residential,,,,,,,,,,,,,,,,
313077864,tertiary,,no,,,,,,,,,,,,,,
313284195,residential,,,,,,,,,,,,,,,,
313289675,tertiary,,yes,,,,,,,,,,,,,,
313481091,residential,,no,,,,,,,,,,,,,,
313703851,residential,,yes,,,,,,,,,,,,,,
313737864,residential,,yes,,,,,,,,,,,,,,
313737865,residential,,,,,,,,,,,,,,,,
313737866,tertiary_link,,yes,,,,,,,,,,,,,,
314032754,residential,,no,,,,,,,,,,,,,,
314035168,residential,,,,,,,,,,,,,,,,
314093894,footway,,,,,,,,,,,,,,,,
314093895,steps,,,,,,,,,,,,,up,,,
314093896,footway,,,,,,,,,,,,,,,,
314093897,footway,,,,,,,,,,,,,,,,
314093898,pedestrian,,,,,,,,,,,,,,,,
314093899,steps,,,,,,,,,,,,,up,,,
314097272,pedestrian,,,yes,,,,,,,,,,,,,
314256901,tertiary,,yes,,1,,,,,,,,,,,,
314256902,residential,,,,,,,,,,,,,,,,
314279983,residential,,yes,,,,,,,,,,,,,,
314291310,tertiary,,no,,,,,,,,,,,,,,
314291425,tertiary,,no,,,,,,,,,,,,,,
314296212,tertiary,,no,,,,,,,,,,,,,,
314296213,secondary,,yes,,,,,,,,,,,,,,
314532113,residential,,,,,,,,,,,,,,,,
314532115,residential,,yes,,,,,,,,,,,,,,
314534190,residential,,no,,,,,,,,,,,,,,
314541839,steps,,,,,,,,,,,,,,,,
314542539,tertiary,,yes,,,,,,,,,,,,,,
314542540,residential,,yes,,,,,,,,,,,,,,
314547200,residential,,no,,,,,,,,,,,,,,
314550109,residential,,no,,,,,,,,,,,,,,
314550110,residential,,yes,,,,,,,,,,,,,,
314550554,residential,,yes,,,,,,,,,,,,,,
314550555,residential,,yes,,,,,,,,,,,,,,
314550675,residential,,yes,,2,,,,,,,,,,,,
314550676,residential,,no,,,,,,,,,,,,,,
314554787,residential,,yes,,,,,,,,,,,,,,
314554788,residential,,no,,,,,,,,,,,,,,
314557949,residential,,yes,,,,,,,,,,,,,,
314557950,residential,,yes,,,,,,,,,,,,,,
314560864,residential,,,,,,,,,,,,,,,,
314561405,residential,,yes,,,,,,,,,,,,,,
314564746,residential,,no,,,,,,,,,,,,,,
314564747,steps,,,,,,,,,,,,,,,,
314568967,residential,,yes,,,,,,,,,,,,,,
314568968,residential,,,,,,,,,,,,,,,,
314569849,residential,,no,,,,,,,,,,,,,,
314579575,residential,,yes,,,,,,,,,,,,,,
314579607,residential,,yes,,,,,,,,,,,,,,
314582550,residential,,no,,2,,,,,,,,,,,,
314584484,residential,,no,,1,30,,,,,,,,,,,
314584485,residential,,yes,,,,,,,,,,,,,,
314622515,residential,,no,,,,,,,,,,,,,,
314682703,secondary,,yes,,,,,,,,,,,,,,
314704263,footway,,,,,,,,,,,,,,,,
314704264,footway,,,,,,,,,,,,,,,,
314704265,footway,,,,,,,,,,,,,,,,
314704266,footway,,,,,,,,,,,,,,,,
314704267,footway,,,,,,,,,,,,,,,,
314704268,footway,,,,,,,,,,,,,,,,
314704269,footway,,,,,,,,,,,,,,,,
314704270,footway,,,,,,,,,,,,,,,,
314704271,footway,,,,,,,,,,,,,,,,
314817613,pedestrian,,,,,,,,,,,,,,,,
314818247,pedestrian,,,,,,,,,,,,,,,,
314818248,footway,,,,,,,,,,,,,,,,
314818249,footway,,,,,,,,,,,,,,,,
314818250,pedestrian,,,,,,,,,,,,,,,,
314818251,footway,,,,,,,,,,,,,,,,
314818733,pedestrian,,,,,,,,,,,,,,,,
314818734,footway,,,,,,,,,,,,,,,,
315324923,secondary,,no,yes,,50,,,,,,,,,,,
315357754,residential,,yes,,,,,,,,,,,,,,
315363594,residential,,-1,,,,,,,,,,,,,,
315568915,tertiary,,no,,,,,administrative,,,,,,,,,
315568916,tertiary,,yes,,,,,,,,,,,,,,
315571498,tertiary,,yes,,,,,,,,,,,,,,
315647558,tertiary,,no,,,,,,,,,,,,,,
315647559,residential,,yes,,,,,,,,,,,,,,
315648536,tertiary,,no,,,,,,,,,,,,,,
315649325,tertiary,,yes,,,,,,,,,,,,,,
315709444,primary,,yes,yes,5,,,,,,,,,,,,
316182819,secondary,,yes,,3,,,,,,,,,,,,
316232975,footway,,,,,,,,,,,,,,,,
316234162,residential,,yes,,,,,,,,,,,,,,
316234163,tertiary,,yes,,,,,,,,,,,,,,
316607044,pedestrian,,,yes,,,,,,,,,,,,,
316655084,,,,,,,,,,,wall,,,,,,
316728850,service,,,,,,,,,,,,,,,,
316728851,service,,,,,,,,,,,,,,,,
316728852,service,,,,,,,,,,,,,,,,
316728853,service,,,,,,,,,,,,,,,,
316728854,service,,,,,,,,,,,,,,,,
316728855,service,,,,,,,,,,,,,,,,
316728856,service,,,,,,,,,,,,,,,,
316728857,service,,yes,,,,,,,,,,,,,,
316770031,secondary,,yes,,,,,,,,,,,,,,
316770034,secondary,,yes,,,,,,,,,,,,,,
316770035,primary,,yes,yes,,,,,,,,,,,,,
316774087,footway,,,,,,,,,,,,,,,,
317140257,,,,,,,,,,,,,,,,,
317180342,footway,,,,,,,,,,,,,,,,
317189263,footway,,,,,,,,,,,,,,,,
317189264,footway,,,,,,,,,,,,,,,,
317189265,footway,,,,,,,,,,,,,,,,
317189266,footway,,,,,,,,,,,,,,,,
317189267,footway,,,,,,,,,,,,,,,,
317189268,footway,,,,,,,,,,,,,,,,
317189269,footway,,,,,,,,,,,,,,,,
317189270,footway,,,,,,,,,,,,,,,,
317206705,secondary,,no,yes,,50,,,,,,,,,,,
317212225,secondary,,yes,yes,,50,,,,,,,,,,,
317214217,secondary,,no,,,,,,,,,,,,,,
317217321,tertiary,,yes,,,,,,,,,,,,,,
317339731,footway,,,,,,,,,,,,,,,,
317430516,tertiary,,no,yes,,,,,,,,,,,,,
317716329,tertiary,,yes,,,,,,,,,,,,,,
317716330,secondary,,yes,,,,,,,,,,,,,,
317915129,,,,,,,,,,,fence,,,,,,
317915130,,,,,,,,,,cliff,,,,,,,
317915134,footway,,,,,,,,,,,,,,,,
317915135,footway,,,,,,,,,,,,,,,,
317915136,footway,,,,,,,,,,,,,,,,
317915137,footway,,,,,,,,,,,,,,,,
317918210,residential,,,,,,,,,,,,,,,,
317918211,residential,,,,,,,,,,,,,,,,
317928238,track,,,,,,,,,,,,,,,,
318443464,secondary,,yes,yes,3,,,,,,,,,,,,
318571427,secondary,,yes,,,,,,,,,,,,,,
318571435,residential,,yes,,,,,,,,,,,,,,
318571447,residential,,no,,,,,,,,,,,,,,
318571456,residential,,yes,,,,,,,,,,,,,,
318571463,tertiary,,,,,,,,,,,,,,,,
318571473,tertiary,,yes,,,,,,,,,,,,,,
318578486,residential,,yes,,,,,,,,,,,,,,
318578487,residential,,yes,,,,,,,,,,,,,,
318587300,pedestrian,,,,,,,,,,,,,,,,
318587301,steps,,,,,,,,,,,,,,,,
318587302,steps,,,,,,,,,,,,,,,,
318587303,footway,,,,,,,,,,,,,,,,
318587304,footway,,,,,,,,,,,yes,,,,,
318587305,footway,,,,,,,,,,,,,,,,
318668680,steps,,,,,,,,,,,,,up,,,
318668681,steps,,,,,,,,,,,,,up,,,
318668906,pedestrian,,,,,,,,,,,,,,,,
318668907,footway,,,,,,,,,,,,,,,,
318672585,pedestrian,,,,,,,,,,,,,,,,
318672586,,,,,,,,,,,wall,,,,,,
318672587,,,,,,,,,,,wall,,,,,,
318678265,footway,,,,,,,,,,,,,,,,
318678266,footway,,,,,,,,,,,,,,,,
318678267,tertiary,,yes,,,,,,,,,,,,,,
318678268,pedestrian,,,,,,,,,,,,,,,,
318754513,,,,,,,,,,,wall,,,,,,
318754515,,,,,,,,,,,wall,,,,,,
318754517,,,,,,,,,,,wall,,,,,,
318762127,,,,,,,,,,,wall,,,,,,
318934164,,,,,,,,,,,,,,,,,
318948155,service,,,,,,,,,,,,,,,,
318948156,service,,,,,,,,,,,,,,,,
318948157,service,,,,,,,,,,,,,,,,
318948158,pedestrian,,,,,,,,,,,,,,,,
318948159,service,,,,,,,,,,,,,,,,
319099686,service,,,,,,,,,,,,,,,,
319099687,service,,,,,,,,,,,,,,,,
319099688,service,,,,,,,,,,,,,,,,
319308140,secondary,,no,,,,,,,,,,,,,,
319308141,secondary,,yes,,1,,,,,,,,,,,,
319308142,secondary,,no,,,,,,,,,,,,,,
319362393,secondary_link,,yes,,1,,,,,,,,,,,,
319362396,secondary,,yes,,,,,,,,,,,,,,
319367623,secondary,,no,,,,,,,,,,,,,,
319382487,residential,,no,,,,,,,,,,,,,,
319630695,,,,,,,,,,,wall,,,,,,
319779308,residential,,yes,,,,,,,,,,,,,,
319781783,residential,,yes,,,,,,,,,,,,,,
319845447,,,,,,,,,,,wall,,,,,,
319845448,,,,,,,,,,,wall,,,,,,
319845449,,,,,,,,,,,wall,,,,,,
319845450,,,,,,,,,,,wall,,,,,,
319845451,,,,,,,,,,,wall,,,,,,
319845452,,,,,,,,,,,wall,,,,,,
319845456,steps,,,,,,,,,,,,,up,,,
319845457,footway,,,,,,,,,,,,,,,,
319845458,footway,,,,,,,,,,,,,,,,
319845459,footway,,,,,,,,,,,,,,,,
319845460,footway,,,,,,,,,,,,,,,,
319883306,,,,,,,,,,,fence,,,,,,
320081566,residential,,,,,,,,,,,,,,,,
320081567,footway,,,,,,,,,,,,,,,,
320081568,residential,,,,,,,,,,,,,,,,
320081569,footway,,,,,,,,,,,,,,,,
320276946,,,,,,,,,,,,,,,,,
320276947,,,,,,,,,,,,,,,,,
320276948,,,,,,,,,,,,,,,,,
320276949,,,,,,,,,,,,,,,,,
320276950,,,,,,,,,,,,,,,,,
320418117,residential,,yes,,,,,,,,,,,,,,
321303033,residential,,,,,,,,,,,,,,,,
321303034,tertiary,,yes,,2,,,,,,,,,,,,
321303035,residential,,no,,,,,,,,,,,,,,
322219320,tertiary,,yes,,,,,,,,,,,,,,
322219328,tertiary,,yes,,,,,administrative,,,,,,,,,
322219329,residential,,yes,,,,,,,,,,,,,,
322219331,residential,,yes,,,,,,,,,,,,,,
322422044,service,,,,,,,,,,,,,,,,
322422045,service,,yes,,,,,,,,,,,,,,
322496046,tertiary,,yes,,,,,,,,,,,,,,
322496048,tertiary,,yes,,,,,,,,,,,,,,
322496053,tertiary,,yes,,,,,,,,,,,,,,
322496059,secondary,,yes,,,,,,,,,,,,,,
322496064,secondary,,yes,,,,,,,,,,,,,,
322496067,tertiary,,yes,,,,,postal_code,,,,,,,,,
322496069,tertiary,,yes,,2,,,,,,,,,,,,
322496070,tertiary,,yes,,2,,,,,,,,,,,,
323031279,tertiary,,yes,,,,,administrative,,,,,,,,,
323031281,service,,yes,,,,,,,,,,,,,,
323031695,service,,yes,,,,,,,,,,,,,,
323031696,service,,yes,,,,,,,,,,,,,,
323049285,tertiary,,no,,,,,,,,,,,,,,
323049301,tertiary,,no,,,,,,,,,,,,,,
323110395,service,,yes,,,,,,,,,,,,,,
323110403,service,,yes,,,,,,,,,,,,,,
323110408,service,,yes,,,,,,,,,,,,,,
323673758,residential,,yes,,,,,,,,,,,,,,
323673759,secondary,,yes,,,,,,,,,,,,,,
323692268,primary,,yes,yes,4,90,,,,,,,,,,,
323692269,primary,,yes,yes,4,90,,,,,,,,,,,
323979549,residential,,,,,,,,,,,,,,,,
323979550,secondary,,yes,yes,3,,,,,,,,,,,,
323979551,residential,,yes,,,,,,,,,,,,,,
324287314,secondary,,yes,,,,,,,,,,,,,,
324287315,primary,,yes,yes,3,60,,,,,,,,,,,
324287316,service,,,,,,,,,,,,,,,,
324287317,service,,yes,,,,,,,,,,,,,,
324287318,service,,yes,,,,,,,,,,,,,,
324317885,tertiary,,no,,4,,,,,,,,,,,,
324317886,tertiary,,yes,,,,,,,,,,,,,,
324317888,tertiary,,yes,,,,,,,,,,,,,,
324317891,primary,,yes,yes,4,90,,,,,,,,,,,
324317892,primary,,yes,yes,4,90,,,,,,,,,,,
324317893,tertiary,,yes,,,,,,,,,,,,,,
324317894,tertiary,,yes,,,,,,,,,,,,,,
324317895,residential,,yes,,,,,,,,,,,,,,
324439408,secondary,,yes,,,,,,,,,,,,,,
324439409,secondary,,yes,,,,,,,,,,,,,,
324439411,tertiary,,yes,,,,,,,,,,,,,,
324752782,residential,,yes,,,,,,,,,,,,,,
324995544,tertiary,,yes,,,,,,,,,,,,,,
325258016,tertiary,,yes,,,,,,,,,,,,,,
325258017,tertiary,,yes,,,,,,,,,,,,,,
325258018,tertiary,,yes,,,,,,,,,,,,,,
325258022,tertiary,,yes,,,,,,,,,,,,,,
325258023,tertiary,,yes,,,,,,,,,,,,,,
325258024,tertiary,,yes,,,,,,,,,,,,,,
325258025,secondary,,yes,,,,,,,,,,,,,,
325258026,tertiary,,yes,,,,,,,,,,,,,,
325258027,secondary,,yes,,,,,,,,,,,,,,
325258028,secondary,,yes,,,,,,,,,,,,,,
325258029,residential,,yes,,,,,,,,,,,,,,
325258030,tertiary,,no,,4,,,,,,,,,,,,
325276516,tertiary,,,,,,,,,,,,,,,,
325276525,tertiary,,no,,,,,,,,,,,,,,
325276531,tertiary,,,,,,,,,,,,,,,,
325276538,tertiary,,,,,,,,,,,,,,,,
325276542,tertiary,,,,,,,,,,,,,,,,
325286065,primary,,yes,yes,4,90,,,,,,,,,,,
325293192,tertiary,,yes,,,,,,,,,,,,,,
325382092,tertiary,,yes,,1,,,,,,,,,,,,
325382093,residential,,,,,,,,,,,,,,,,
325382094,residential,,,,,,,administrative,,,,,,,,,
325382095,tertiary,,yes,,1,,,administrative,,,,,,,,,
325382096,tertiary,,,,,,,,,,,,,,,,
325382097,tertiary_link,,yes,,,,,,,,,,,,,,
326057150,service,,,,,,,,,,,,,,,,
326057151,service,,,,,,,,,,,,,,,,
326057152,service,,yes,,,,,,,,,,,,,,
326057153,service,,yes,,,,,,,,,,,,,,
326121099,service,,yes,,,,,,,,,yes,,,,,
326190778,residential,,,,,,,,,,,,,,,,
326328287,service,,,,,,,,,,,,,,,,
326328288,service,,,,,,,,,,,,,,,,
326328289,service,,,,,,,,,,,,,,,,
326328290,service,,yes,,,,,,,,,,,,,,
326328291,service,,,,,,,,,,,,,,,,
326350375,service,,yes,,,,,,,,,,,,,,
326350376,service,,,,,,,,,,,,,,,,
326352818,residential,,yes,,,,,,,,,,,,,,
326352819,secondary,,yes,yes,,,,,,,,,,,,,
326352820,tertiary,,yes,,,,,,,,,,,,,,
326352824,service,,,,,,,,,,,,,,,,
326484494,tertiary,,yes,,,,,,,,,,,,,,
326513593,secondary,,yes,yes,,,,,,,,,,,,,
327245560,primary,,yes,yes,,,,administrative,,,,,,,,,
327246059,tertiary,,yes,,,,,,,,,,,,,,
327261700,primary,,yes,yes,5,,,,,,,,,,,,
327261701,residential,,yes,,,,,,,,,,,,,,
327261702,residential,,yes,,,,,,,,,,,,,,
327544957,footway,,,yes,,,,,,,,,yes,,,,
327544958,steps,,,,,,,,,,,,,down,,,
327544959,steps,,,,,,,,,,,,,down,,,
327547478,,,,,,,,,,,fence,,,,,,
328260003,footway,,,,,,,,,,,,,,,,
328324513,footway,,,,,,,,,,,,,,,,
328324514,footway,,,,,,,,,,,,,,,,
328324515,service,,,,,,,,,,,,,,,,
328526326,footway,,,,,,,,,,,,,,,,
328526327,footway,,,,,,,,,,,,,,,,
328526330,footway,,,,,,,,,,,,,,,,
328530087,footway,,,yes,,,,,,,,,,,,,
328530088,footway,,,,,,,,,,,,,,,,
329276702,pedestrian,,,,,,,,,,,,,,,,
329609095,service,,,,,,,,no,,,,,,,,
329609097,service,,,,,,,,no,,,,,,,,
329609098,service,,,,,,,,no,,,,,,,,
329609103,service,,,,,,,,no,,,,,,,,
329653257,pedestrian,,,,,,,,,,,,,,,,
329735091,pedestrian,,,,,,,,,,,,,,,,
330028494,footway,,,,,,,,,,,,,,,,
330028495,footway,,,,,,,,,,,,,,,,
330028497,footway,,,,,,,,,,,,,,,,
330028498,footway,,,,,,,,,,,,,,,,
330033682,footway,,,,,,,,,,,,,,,,
330033683,footway,,,,,,,,,,,,,,,,
330080313,service,,,,,,,,,,,,,,,,
330080315,service,,,,,,,,,,,,,,,,
330080317,service,,,,,,,,,,,,,,,,
330080319,service,,,,,,,,,,,,,,,,
